Type,Classify,Stratify,Parameter,Method,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step,bend right,turn angular velocity_low,bend pos,mean,0.3446337921417634,0.38225122690777336,0.44723831666362535,0.3766110289889049,0.26001500302425545,0.3350988315763721,0.3877706528534467,0.3383507702485514,0.29876309486408925,0.5142695046101922,0.34143630247231865,0.26782336151470526,0.37943768406962103
step,bend right,turn angular velocity_mid,bend pos,mean,0.37497577641008634,0.45250233975284015,0.45284500788502496,0.4270786897322884,0.2674592573692517,0.3939065419432018,0.43136917899510274,0.39012464190811985,0.36280465213286867,0.4999133824354826,0.30658855183834927,0.3222532878430755,0.45385985254986283
step,bend right,turn angular velocity_high,bend pos,mean,0.38813368492472244,0.48308581820102564,0.5190491019122815,0.4204800124205783,0.3066875242546482,0.3701788694958245,0.43821173448599887,0.3993702028259054,0.33556715068449056,0.4589095468995348,0.34769976747083464,0.321615930268587,0.45318595758463465
step,bend right,bend angle reached_low,current speed,mean,0.28224378397664834,0.4740210828070106,0.559401693056023,0.26532350951415,0.36386933085162937,0.3261047193760351,0.3772215931265818,0.3837011376837773,0.29045137463775084,0.4005653183632145,0.22130835490938694,0.2934588173232525,0.4668445069274164
step,bend right,bend angle reached_mid,current speed,mean,0.29120228174736873,0.5199266983495223,0.5535770459606154,0.3649808578450808,0.37317456810599847,0.3142059778603634,0.44580379535220477,0.41944246252135414,0.3409113492711441,0.3941212015169338,0.20143542810658208,0.2698003679202643,0.5196081130754824
step,bend right,bend angle reached_high,current speed,mean,0.2722299889797622,0.6026593604693373,0.6307223272022066,0.3539606851836933,0.3825354297030534,0.28073683314121134,0.4071797859370124,0.4617112957238853,0.3056863396287617,0.43624886333493573,0.1770731496520732,0.23464256261964897,0.434938230424297
step,bend right,bend angle reached_low,step length,mean,0.10875789101155005,0.32613089925667316,0.15397069637042715,0.1303735672928206,0.18908906226673186,0.10891668311870939,0.19616092148091807,0.12638094727110633,0.07302571727528145,0.1943222965582352,0.07439507091808313,0.07657525666295655,0.1849991133508258
step,bend right,bend angle reached_mid,step length,mean,0.1258759645259763,0.3343417833373099,0.20609915114633223,0.2199610243232464,0.18947742135241044,0.10795232190828048,0.25580525289008704,0.22541171952969338,0.11096702859977575,0.22566867383518296,0.06686698171915349,0.07610195858169162,0.2505653134948114
step,bend right,bend angle reached_high,step length,mean,0.10368509966750196,0.3326179222127137,0.24155780489621165,0.20513799779439165,0.22806303873577322,0.07945791389549382,0.26011169818167396,0.16021700433898636,0.08186274234902263,0.17301276663843373,0.05245349116897745,0.060126361947566,0.19750869756538852
step,bend right,bend angle reached_low,speed change,mean,0.11478621736978246,0.3632268588726162,0.17214663615814335,0.16938768401412202,0.1824320961719317,0.1375296443451622,0.2046182911742326,0.19612890678073888,0.14594708478580135,0.2312551947717863,0.09538584533871125,0.1247988217658957,0.21143584554550568
step,bend right,bend angle reached_mid,speed change,mean,0.11690363272475479,0.46815232706579435,0.28678633624670813,0.2640326229694459,0.2365309155936027,0.1620508902878599,0.3042962247265463,0.3111870468793181,0.19933081825543894,0.25794025840386053,0.11293787175679366,0.15596997878220833,0.35287728289440706
step,bend right,bend angle reached_high,speed change,mean,0.16614271637702668,0.35073918221389605,0.335523816489423,0.26660650355822935,0.31178334590182905,0.1926592638699003,0.3556231834432871,0.2649957821108424,0.1611921203441633,0.2525240841889537,0.13593607634729138,0.13700099342544803,0.29963981228954123
step,bend right,bend angle reached_low,velocity change,mean,0.1120737980940402,0.4194126603832362,0.2536743933424288,0.16502616370758824,0.20843899741999636,0.06814156838523926,0.19793358606687309,0.21833468243841725,0.11886366866073128,0.33787135160992154,0.055617411453043275,0.04428000594262246,0.24975535504318547
step,bend right,bend angle reached_mid,velocity change,mean,0.16749646572456167,0.6182155882076785,0.40959616345508887,0.3127437282641081,0.31045501899492933,0.197145454746904,0.42623077040917673,0.44135690600093747,0.22788221098553127,0.40874212163158463,0.09914601305153346,0.15374780248344053,0.4750760052186973
step,bend right,bend angle reached_high,velocity change,mean,0.3050079374592,0.840623219360011,0.9961636886090479,0.4210610024200355,0.4753391538492657,0.29739834565988343,0.5227082260078232,0.6392625254879363,0.27370212863551746,0.577744765340382,0.18252676866563697,0.202578356231275,0.5592587629812162
step,bend right,bend angle reached_low,accel,mean,1.2634650730517583,4.643936590752098,2.380344297551432,1.967931367163484,2.4501877015533107,2.313015558254293,2.295300314486296,2.4224878391579168,3.7402653402079635,2.419194605594084,1.234024114416674,2.0432912968293526,3.169848549753294
step,bend right,bend angle reached_mid,accel,mean,1.5316916183585072,4.195150488576561,3.612153816592691,2.769407513153451,2.907313020466799,2.2091353265192297,2.8998886463686993,3.456468876328067,3.381108208019898,2.275147487655178,2.100954089675051,2.273452408165165,3.6502677079428336
step,bend right,bend angle reached_high,accel,mean,2.007967935077836,3.096756784006476,2.7730629018139252,2.5007178410493256,2.8216422377568056,3.0868801532534746,2.969807758836374,2.7744781281059967,2.0946882880166022,3.09292771091416,1.6862759390647684,2.0840605531492615,2.6826434505717205
step,bend right,bend angle reached_low,step dur,mean,0.3795454545454545,0.6857894736842105,0.29100000000000004,0.4668181818181818,0.5352,0.3130769230769231,0.5342105263157895,0.3142857142857143,0.271,0.4892857142857143,0.33606060606060606,0.25941176470588234,0.4014285714285714
step,bend right,bend angle reached_mid,step dur,mean,0.42780487804878053,0.6471428571428571,0.3872222222222222,0.5834146341463415,0.5022000000000001,0.3421153846153846,0.5727027027027027,0.5465,0.3168333333333333,0.5946428571428571,0.30803030303030304,0.272,0.4765853658536586
step,bend right,bend angle reached_high,step dur,mean,0.34909090909090906,0.5778947368421052,0.40599999999999997,0.5304545454545455,0.534,0.28846153846153844,0.5978947368421054,0.36380952380952386,0.25966666666666666,0.415,0.29757575757575766,0.2655882352941176,0.4280952380952381
step,bend right,bend angle reached_low,turn angle,mean,0.2951631445022119,0.5538932100859448,0.6299373155251973,0.286915461272665,0.26631029949437557,0.145306232978983,0.416776230257157,0.4458699950330572,0.6033935238309965,0.5993335699927433,0.6460568037945263,0.1990493101288552,0.33622466683055646
step,bend right,bend angle reached_mid,turn angle,mean,0.3730871896346591,0.8864309408829589,0.6293932590381099,0.4487018535313847,0.5298525070280818,0.3640342261140135,0.6723788346971933,0.6940658102688022,0.3384845982640297,0.7530605366995218,0.5613166783576796,0.3379104487307178,0.5986378992526696
step,bend right,bend angle reached_high,turn angle,mean,1.0938044802341993,1.332600584883975,2.0533847368766933,0.9740093186890649,1.0190553612036024,1.0095328469455342,0.9825340973511925,1.778980955348315,0.7995130958896991,1.4132013188739694,0.8508813902054726,0.7706625320292334,1.2849934379678156
step,bend right,bend angle reached_low,turn dur,mean,0.042857142857142864,0.05888888888888889,0.05333333333333334,0.04800000000000001,0.047916666666666684,0.038571428571428576,0.05692307692307693,0.045625000000000006,0.04750000000000001,0.05923076923076925,0.05466666666666667,0.05,0.055000000000000014
step,bend right,bend angle reached_mid,turn dur,mean,0.05743589743589744,0.06257142857142856,0.06294117647058824,0.05414634146341463,0.06200000000000001,0.05159090909090909,0.06540540540540542,0.06512820512820514,0.051929824561403506,0.06785714285714287,0.05102040816326531,0.05094339622641509,0.05926829268292682
step,bend right,bend angle reached_high,turn dur,mean,0.09227272727272728,0.08105263157894738,0.092,0.07619047619047621,0.07680000000000001,0.08,0.07631578947368423,0.10400000000000001,0.07703703703703704,0.08928571428571432,0.0835483870967742,0.07322580645161292,0.08952380952380953
step,bend right,bend angle reached_low,turn angular velocity,mean,1.1826123453015434,1.705087485809689,2.053715148612989,1.5084223765166505,1.5240910205933342,1.292111790809385,1.4745535610266887,1.627792752324434,3.076995581657416,1.8136113211266052,1.8114248188319086,0.9748271237638205,1.3341271697767145
step,bend right,bend angle reached_mid,turn angular velocity,mean,1.1729497013926962,2.3828129723731744,1.8481269833504195,1.7891934478501526,1.4988889382826815,1.5268841879737147,1.7539645358444056,1.8252823683270492,1.3814062503801263,1.8378786962122244,1.8737272629275354,1.4636666493573747,1.987636863335351
step,bend right,bend angle reached_high,turn angular velocity,mean,1.3414286561340836,2.0477325214162967,2.426009862258692,1.7431798221553945,1.8528929693849954,1.8912446759886885,1.7947940982306407,1.854292261795862,1.4254148461508895,1.8136202209299508,1.2142615570368767,1.4303435005811649,1.6297704768651071
step,bend right,bend angle reached_low,bend angle traveled,mean,1.319858495518227,2.392798158798927,1.8372321185348484,1.6534497131264756,1.6737727850871904,1.2343806053403716,1.770693733400943,1.8885949284308818,1.4483297203070111,2.3584043535674857,1.2344037483031425,0.9939320920787607,1.9230442219521497
step,bend right,bend angle reached_mid,bend angle traveled,mean,1.6343978627415496,3.0391178397504874,3.1731740483419593,2.281871768396465,2.374063747380726,1.7351450796536578,2.5402492525816145,2.7626471018273366,1.932980685202956,3.0920831699848006,1.2681616652219494,1.5318305893507684,2.7597309088979936
step,bend right,bend angle reached_high,bend angle traveled,mean,2.5480698506125012,4.142783224769375,5.237250493296434,3.210582361207896,3.4738320891314216,2.758152139451987,3.193965718595606,4.0164225790303805,3.1092720760333754,4.026637748523115,2.027126291963,2.2703696664877278,3.9137574204676353
step,bend right,bend angle reached_low,bend angular velocity,mean,9.501818913683415,19.973669421177203,16.634958169184983,12.210365122891817,13.489991429288635,10.930102196889958,13.16148293813169,13.282866691482669,15.335123426273245,18.910916873807338,9.377591570421561,9.731748933950113,15.42123862089674
step,bend right,bend angle reached_mid,bend angular velocity,mean,12.404898787081107,23.306632258779352,23.420139153232235,17.52406594231431,17.05925982266824,14.238638615494581,18.6607755182468,20.51258787762938,16.55287673547432,22.280758200081436,10.656379163742525,13.569667234399109,21.45694003231589
step,bend right,bend angle reached_high,bend angular velocity,mean,19.353393131127465,28.225132368936425,34.214455899485685,20.97503365902174,22.600232560829603,20.78567313671317,21.251611777916573,28.581577177713463,24.95716618713083,26.438922831702488,15.051081396937954,23.329647714309345,24.453128950689482
step,bend right,bend angle reached_low,bend dur,mean,0.14500000000000002,0.14947368421052634,0.12100000000000002,0.15227272727272725,0.146,0.10846153846153846,0.16842105263157894,0.12238095238095237,0.11566666666666667,0.15857142857142856,0.11969696969696969,0.09,0.14047619047619048
step,bend right,bend angle reached_mid,bend dur,mean,0.17902439024390246,0.1822857142857143,0.16555555555555557,0.1926829268292683,0.19380000000000003,0.15365384615384617,0.19162162162162164,0.18275,0.1345,0.2185714285714286,0.13545454545454544,0.13061538461538463,0.1521951219512195
step,bend right,bend angle reached_high,bend dur,mean,0.19727272727272727,0.2142105263157895,0.22000000000000003,0.21500000000000002,0.22680000000000003,0.1776923076923077,0.21526315789473682,0.20142857142857146,0.16500000000000004,0.21571428571428575,0.16999999999999998,0.15705882352941175,0.2180952380952381
step,bend right,bend angle reached_low,bend pos,mean,0.12657109086473728,0.3370412709284923,0.13895792656854222,0.22764575268897014,0.11054059477809063,0.11482117441520555,0.25832144986137534,0.15555531763130337,0.16848996377248826,0.3557382816904986,0.0713364583930844,0.02555569711063034,0.2820968377496678
step,bend right,bend angle reached_mid,bend pos,mean,0.3568740167529168,0.4351699658392687,0.4947785697537199,0.417748277098863,0.272927672665979,0.302385265263194,0.42910281247052295,0.39482022025067876,0.32946925219309997,0.5048631256039464,0.2741000768598363,0.22516973145931432,0.43002632848657596
step,bend right,bend angle reached_high,bend pos,mean,0.5217665152180194,0.5384956890023613,0.6056612891169998,0.514836202980029,0.4345267316125883,0.5334846225447928,0.48600546749833795,0.5282355269600778,0.46373808395927746,0.5848439404413585,0.47770814736396083,0.47141556855174777,0.5494841654507029
step,bend right,bend angle traveled_low,current speed,mean,0.2848361917466383,0.4430567936649984,0.547606663387682,0.2611204775717939,0.34123962735105245,0.31665387666174977,0.3733420410902449,0.38729487739820495,0.2719327524839331,0.40137308939019734,0.1958619363268664,0.2727568635968712,0.4668445069274164
step,bend right,bend angle traveled_mid,current speed,mean,0.2866151711350278,0.5216265956588998,0.5600876814258743,0.3666270203315282,0.38464045500709804,0.30714371061883666,0.4451582518154098,0.43189725839124626,0.34968427790881473,0.3845484569637113,0.20818754921731364,0.2747520305486227,0.509821461930388
step,bend right,bend angle traveled_high,current speed,mean,0.27818628735095297,0.6304922598309175,0.6307982130330814,0.355095868855852,0.38223335940143116,0.3043122103385501,0.4123164490713183,0.43439413530490123,0.3066591045072381,0.4545865814143979,0.18901532601313056,0.24587810249769826,0.4540455017075767
step,bend right,bend angle traveled_low,step length,mean,0.1047666655953082,0.3049715883610743,0.16767725650353577,0.13230274333643322,0.16486276800163058,0.10060953949296052,0.17054872101758656,0.0951962488293082,0.06252299983100794,0.16708503683809067,0.05463597283098351,0.06768723675033425,0.1849991133508258
step,bend right,bend angle traveled_mid,step length,mean,0.10885567404556809,0.33815793976609615,0.20867935144990904,0.21000871913239516,0.20725054665503803,0.08842200627550865,0.26714431104712427,0.23632946895205936,0.10910786161196348,0.22022324624440365,0.07293880386776004,0.07336848084365065,0.2459693794534659
step,bend right,bend angle traveled_high,step length,mean,0.13939595734268642,0.3467474712658117,0.22320688421666476,0.22175629960645651,0.21674308239561932,0.12682568878678635,0.2636425748655119,0.1706059895953254,0.09608379376892066,0.2111408815401368,0.06006894495886395,0.07424014812409012,0.2064817116461108
step,bend right,bend angle traveled_low,speed change,mean,0.10381151420151948,0.3724015201985022,0.1667454661518657,0.1587055216334289,0.14765737857136516,0.11384423058421964,0.17516671137353326,0.151112716999853,0.12462965619037708,0.1930137124688593,0.06689426350808918,0.109593029822805,0.21143584554550568
